estaca,x,y
1778,614131.5255,9418995.2806
5283,614368.7255,9417554.6986
1779,614131.5255,9418999.6386
5284,614368.7255,9417562.1986
1780,614131.5255,9419006.9386
5285,614368.7255,9417569.6986
1781,614131.5255,9419014.2386
5286,614368.7255,9417574.0566
1782,614131.5255,9419021.4386
5287,614368.7255,9417581.3566
1783,614131.5255,9419029.4386
5288,614368.7255,9417588.6566
1784,614131.5255,9419036.9386
5289,614368.7255,9417595.8566
1785,614131.5255,9419044.4386
5290,614368.7255,9417603.8566
1786,614131.5255,9419048.7966
5291,614368.7255,9417611.3566
1787,614131.5255,9419056.0966
5292,614368.7255,9417618.8566
1788,614131.5255,9419063.3966
5293,614368.7255,9417623.2146
1789,614131.5255,9419070.5966
5294,614368.7255,9417630.5146
1790,614131.5255,9419078.5966
5295,614368.7255,9417637.8146
1791,614131.5255,9419086.0966
5296,614368.7255,9417645.0146
1792,614131.5255,9419093.5966
5297,614368.7255,9417653.0146
1793,614144.7255,9417524.8986
5298,614368.7255,9417660.5146
1794,614144.7255,9417532.1986
5299,614368.7255,9417668.0146
1795,614144.7255,9417539.4986
5300,614368.7255,9417672.3726
1796,614144.7255,9417546.6986
5301,614368.7255,9417679.6726
1797,614144.7255,9417554.6986
5302,614368.7255,9417686.9726
1798,614144.7255,9417562.1986
5303,614368.7255,9417694.1726
1799,614144.7255,9417569.6986
5304,614368.7255,9417702.1726
1800,614144.7255,9417574.0566
5305,614368.7255,9417709.6726
1801,614144.7255,9417581.3566
5306,614368.7255,9417717.1726
1802,614144.7255,9417588.6566
5307,614368.7255,9417721.5306
1803,614144.7255,9417595.8566
5308,614368.7255,9417728.8306
1804,614144.7255,9417603.8566
5309,614368.7255,9417736.1306
1805,614144.7255,9417611.3566
5310,614368.7255,9417743.3306
1806,614144.7255,9417618.8566
5311,614368.7255,9417751.3306
1807,614144.7255,9417623.2146
5312,614368.7255,9417758.8306
1808,614144.7255,9417630.5146
5313,614368.7255,9417766.3306
1809,614144.7255,9417637.8146
5314,614368.7255,9417770.6886
1810,614144.7255,9417645.0146
5315,614368.7255,9417777.9886
1811,614144.7255,9417653.0146
5316,614368.7255,9417785.2886
1812,614144.7255,9417660.5146
5317,614368.7255,9417792.4886
1813,614144.7255,9417668.0146
5318,614368.7255,9417800.4886
1814,614144.7255,9417672.3726
5319,614368.7255,9417807.9886
1815,614144.7255,9417679.6726
5320,614368.7255,9417815.4886
1816,614144.7255,9417686.9726
5321,614368.7255,9417819.8466
1817,614144.7255,9417694.1726
5322,614368.7255,9417827.1466
1818,614144.7255,9417702.1726
5323,614368.7255,9417834.4466
1819,614144.7255,9417709.6726
5324,614368.7255,9417841.6466
1820,614144.7255,9417717.1726
5325,614368.7255,9417849.6466
1821,614144.7255,9417721.5306
5326,614368.7255,9417857.1466
1822,614144.7255,9417728.8306
5327,614368.7255,9417864.6466
1823,614144.7255,9417736.1306
5328,614368.7255,9417869.0046
1824,614144.7255,9417743.3306
5329,614368.7255,9417876.3046
1825,614144.7255,9417751.3306
5330,614368.7255,9417883.6046
1826,614144.7255,9417758.8306
5331,614368.7255,9417890.8046
1827,614144.7255,9417766.3306
5332,614368.7255,9417898.8046
1828,614144.7255,9417770.6886
5333,614368.7255,9417906.3046
1829,614144.7255,9417777.9886
5334,614368.7255,9417913.8046
1830,614144.7255,9417785.2886
5335,614368.7255,9417918.1626
1831,614144.7255,9417792.4886
5336,614368.7255,9417925.4626
1832,614144.7255,9417800.4886
5337,614368.7255,9417932.7626
1833,614144.7255,9417807.9886
5338,614368.7255,9417939.9626
1834,614144.7255,9417815.4886
5339,614368.7255,9417947.9626
1835,614144.7255,9417819.8466
5340,614368.7255,9417955.4626
1836,614144.7255,9417827.1466
5341,614368.7255,9417962.9626
1837,614144.7255,9417834.4466
5342,614368.7255,9417967.3206
1838,614144.7255,9417841.6466
5343,614368.7255,9417974.6206
1839,614144.7255,9417849.6466
5344,614368.7255,9417981.9206
1840,614144.7255,9417857.1466
5345,614368.7255,9417989.1206
1841,614144.7255,9417864.6466
5346,614368.7255,9417997.1206
1842,614144.7255,9417869.0046
5347,614368.7255,9418004.6206
1843,614144.7255,9417876.3046
5348,614368.7255,9418012.1206
1844,614144.7255,9417883.6046
5349,614368.7255,9418016.4786
1845,614144.7255,9417890.8046
5350,614368.7255,9418023.7786
1846,614144.7255,9417898.8046
5351,614368.7255,9418031.0786
1847,614144.7255,9417906.3046
5352,614368.7255,9418038.2786
1848,614144.7255,9417913.8046
5353,614368.7255,9418046.2786
1849,614144.7255,9417918.1626
5354,614368.7255,9418053.7786
1850,614144.7255,9417925.4626
5355,614368.7255,9418061.2786
1851,614144.7255,9417932.7626
5356,614368.7255,9418065.6366
1852,614144.7255,9417939.9626
5357,614368.7255,9418072.9366
1853,614144.7255,9417947.9626
5358,614368.7255,9418080.2366
1854,614144.7255,9417955.4626
5359,614368.7255,9418087.4366
1855,614144.7255,9417962.9626
5360,614368.7255,9418095.4366
1856,614144.7255,9417967.3206
5361,614368.7255,9418102.9366
1857,614144.7255,9417974.6206
5362,614368.7255,9418110.4366
1858,614144.7255,9417981.9206
5363,614368.7255,9418114.7946
1859,614144.7255,9417989.1206
5364,614368.7255,9418122.0946
1860,614144.7255,9417997.1206
5365,614368.7255,9418129.3946
1861,614144.7255,9418004.6206
5366,614368.7255,9418136.5946
1862,614144.7255,9418012.1206
5367,614368.7255,9418144.5946
1863,614144.7255,9418016.4786
5368,614368.7255,9418152.0946
1864,614144.7255,9418023.7786
5369,614368.7255,9418159.5946
1865,614144.7255,9418031.0786
5370,614368.7255,9418163.9526
1866,614144.7255,9418038.2786
5371,614368.7255,9418171.2526
1867,614144.7255,9418046.2786
5372,614368.7255,9418178.5526
1868,614144.7255,9418053.7786
5373,614368.7255,9418185.7526
1869,614144.7255,9418061.2786
5374,614368.7255,9418193.7526
1870,614144.7255,9418065.6366
5375,614368.7255,9418201.2526
1871,614144.7255,9418072.9366
5376,614368.7255,9418208.7526
1872,614144.7255,9418080.2366
5377,614368.7255,9418213.1106
1873,614144.7255,9418087.4366
5378,614368.7255,9418220.4106
1874,614144.7255,9418095.4366
5379,614368.7255,9418227.7106
1875,614144.7255,9418102.9366
5380,614368.7255,9418234.9106
1876,614144.7255,9418110.4366
5381,614368.7255,9418242.9106
1877,614144.7255,9418114.7946
5382,614368.7255,9418250.4106
1878,614144.7255,9418122.0946
5383,614368.7255,9418257.9106
1879,614144.7255,9418129.3946
5384,614368.7255,9418262.2686
1880,614144.7255,9418136.5946
5385,614368.7255,9418269.5686
1881,614144.7255,9418144.5946
5386,614368.7255,9418276.8686
1882,614144.7255,9418152.0946
5387,614368.7255,9418284.0686
1883,614144.7255,9418159.5946
5388,614368.7255,9418292.0686
1884,614144.7255,9418163.9526
5389,614368.7255,9418299.5686
1885,614144.7255,9418171.2526
5390,614368.7255,9418307.0686
1886,614144.7255,9418178.5526
5391,614368.7255,9418311.4266
1887,614144.7255,9418185.7526
5392,614368.7255,9418318.7266
1888,614144.7255,9418193.7526
5393,614368.7255,9418326.0266
1889,614144.7255,9418201.2526
5394,614368.7255,9418333.2266
1890,614144.7255,9418208.7526
5395,614368.7255,9418341.2266
1891,614144.7255,9418213.1106
5396,614368.7255,9418348.7266
1892,614144.7255,9418220.4106
5397,614368.7255,9418356.2266
1893,614144.7255,9418227.7106
5398,614368.7255,9418360.5846
1894,614144.7255,9418234.9106
5399,614368.7255,9418367.8846
1895,614144.7255,9418242.9106
5400,614368.7255,9418375.1846
1896,614144.7255,9418250.4106
5401,614368.7255,9418382.3846
1897,614144.7255,9418257.9106
5402,614368.7255,9418390.3846
1898,614144.7255,9418262.2686
5403,614368.7255,9418397.8846
1899,614144.7255,9418269.5686
5404,614368.7255,9418405.3846
1900,614144.7255,9418276.8686
5405,614368.7255,9418409.7426
1901,614144.7255,9418284.0686
5406,614368.7255,9418417.0426
1902,614144.7255,9418292.0686
5407,614368.7255,9418424.3426
1903,614144.7255,9418299.5686
5408,614368.7255,9418431.5426
1904,614144.7255,9418307.0686
5409,614368.7255,9418439.5426
1905,614144.7255,9418311.4266
5410,614368.7255,9418447.0426
1906,614144.7255,9418318.7266
5411,614368.7255,9418454.5426
1907,614144.7255,9418326.0266
5412,614368.7255,9418458.9006
1908,614144.7255,9418333.2266
5413,614368.7255,9418466.2006
1909,614144.7255,9418341.2266
5414,614368.7255,9418473.5006
1910,614144.7255,9418348.7266
5415,614368.7255,9418480.7006
1911,614144.7255,9418356.2266
5416,614368.7255,9418488.7006
1912,614144.7255,9418360.5846
5417,614368.7255,9418496.2006
1913,614144.7255,9418367.8846
5418,614368.7255,9418503.7006
1914,614144.7255,9418375.1846
5419,614368.7255,9418508.0586
1915,614144.7255,9418382.3846
5420,614368.7255,9418515.3586
1916,614144.7255,9418390.3846
5421,614368.7255,9418522.6586
1917,614144.7255,9418397.8846
5422,614368.7255,9418529.8586
1918,614144.7255,9418405.3846
5423,614368.7255,9418537.8586
1919,614144.7255,9418409.7426
5424,614368.7255,9418545.3586
1920,614144.7255,9418417.0426
5425,614368.7255,9418552.8586
1921,614144.7255,9418424.3426
5426,614368.7255,9418557.2166
1922,614144.7255,9418431.5426
5427,614368.7255,9418564.5166
1923,614144.7255,9418439.5426
5428,614368.7255,9418571.8166
1924,614144.7255,9418447.0426
5429,614368.7255,9418579.0166
1925,614144.7255,9418454.5426
5430,614368.7255,9418587.0166
1926,614144.7255,9418458.9006
5431,614368.7255,9418594.5166
1927,614144.7255,9418466.2006
5432,614368.7255,9418602.0166
1928,614144.7255,9418473.5006
5433,614368.7255,9418606.3746
1929,614144.7255,9418480.7006
5434,614368.7255,9418613.6746
1930,614144.7255,9418488.7006
5435,614368.7255,9418620.9746
1931,614144.7255,9418496.2006
5436,614368.7255,9418628.1746
1932,614144.7255,9418503.7006
5437,614368.7255,9418636.1746
1933,614144.7255,9418508.0586
5438,614368.7255,9418643.6746
1934,614144.7255,9418515.3586
5439,614368.7255,9418651.1746
1935,614144.7255,9418522.6586
5440,614368.7255,9418655.5326
1936,614144.7255,9418529.8586
5441,614368.7255,9418662.8326
1937,614144.7255,9418537.8586
5442,614368.7255,9418670.1326
1938,614144.7255,9418545.3586
5443,614368.7255,9418677.3326
1939,614144.7255,9418552.8586
5444,614368.7255,9418685.3326
1940,614144.7255,9418557.2166
5445,614368.7255,9418692.8326
1941,614144.7255,9418564.5166
5446,614368.7255,9418700.3326
1942,614144.7255,9418571.8166
5447,614368.7255,9418704.6906
1943,614144.7255,9418579.0166
5448,614368.7255,9418711.9906
1944,614144.7255,9418587.0166
5449,614368.7255,9418719.2906
1945,614144.7255,9418594.5166
5450,614368.7255,9418726.4906
1946,614144.7255,9418602.0166
5451,614368.7255,9418734.4906
1947,614144.7255,9418606.3746
5452,614368.7255,9418741.9906
1948,614144.7255,9418613.6746
5453,614368.7255,9418749.4906
1949,614144.7255,9418620.9746
5454,614368.7255,9418753.8486
1950,614144.7255,9418628.1746
5455,614368.7255,9418761.1486
1951,614144.7255,9418636.1746
5456,614368.7255,9418768.4486
1952,614144.7255,9418643.6746
5457,614368.7255,9418775.6486
1953,614144.7255,9418651.1746
5458,614368.7255,9418783.6486
1954,614144.7255,9418655.5326
5459,614368.7255,9418791.1486
1955,614144.7255,9418662.8326
5460,614368.7255,9418798.6486
1956,614144.7255,9418670.1326
5461,614368.7255,9418803.0066
1957,614144.7255,9418677.3326
5462,614368.7255,9418810.3066
1958,614144.7255,9418685.3326
5463,614368.7255,9418817.6066
1959,614144.7255,9418692.8326
5464,614368.7255,9418824.8066
1960,614144.7255,9418700.3326
5465,614368.7255,9418832.8066
1961,614144.7255,9418704.6906
5466,614368.7255,9418840.3066
1962,614144.7255,9418711.9906
5467,614368.7255,9418847.8066
1963,614144.7255,9418719.2906
5468,614368.7255,9418852.1646
1964,614144.7255,9418726.4906
5469,614368.7255,9418859.4646
1965,614144.7255,9418734.4906
5470,614368.7255,9418866.7646
1966,614144.7255,9418741.9906
5471,614368.7255,9418873.9646
1967,614144.7255,9418749.4906
5472,614368.7255,9418881.9646
1968,614144.7255,9418753.8486
5473,614368.7255,9418889.4646
1969,614144.7255,9418761.1486
5474,614368.7255,9418896.9646
1970,614144.7255,9418768.4486
5475,614368.7255,9418901.3226
1971,614144.7255,9418775.6486
5476,614368.7255,9418908.6226
1972,614144.7255,9418783.6486
5477,614368.7255,9418915.9226
1973,614144.7255,9418791.1486
5478,614368.7255,9418923.1226
1974,614144.7255,9418798.6486
5479,614368.7255,9418931.1226
1975,614144.7255,9418803.0066
5480,614368.7255,9418938.6226
1976,614144.7255,9418810.3066
5481,614368.7255,9418946.1226
1977,614144.7255,9418817.6066
5482,614368.7255,9418950.4806
1978,614144.7255,9418824.8066
5483,614368.7255,9418957.7806
1979,614144.7255,9418832.8066
5484,614368.7255,9418965.0806
1980,614144.7255,9418840.3066
5485,614368.7255,9418972.2806
1981,614144.7255,9418847.8066
5486,614368.7255,9418980.2806
1982,614144.7255,9418852.1646
5487,614368.7255,9418987.7806
1983,614144.7255,9418859.4646
5488,614368.7255,9418995.2806
1984,614144.7255,9418866.7646
5489,614368.7255,9418999.6386
1985,614144.7255,9418873.9646
5490,614368.7255,9419006.9386
1986,614144.7255,9418881.9646
5491,614368.7255,9419014.2386
1987,614144.7255,9418889.4646
5492,614368.7255,9419021.4386
1988,614144.7255,9418896.9646
5493,614368.7255,9419029.4386
1989,614144.7255,9418901.3226
5494,614368.7255,9419036.9386
1990,614144.7255,9418908.6226
5495,614368.7255,9419044.4386
1991,614144.7255,9418915.9226
5496,614381.9255,9417524.8986
1992,614144.7255,9418923.1226
5497,614381.9255,9417532.1986
1993,614144.7255,9418931.1226
5498,614381.9255,9417539.4986
1994,614144.7255,9418938.6226
5499,614381.9255,9417546.6986
1995,614144.7255,9418946.1226
5500,614381.9255,9417554.6986
1996,614144.7255,9418950.4806
5501,614381.9255,9417562.1986
1997,614144.7255,9418957.7806
5502,614381.9255,9417569.6986
1998,614144.7255,9418965.0806
5503,614381.9255,9417574.0566
1999,614144.7255,9418972.2806
5504,614381.9255,9417581.3566
2000,614144.7255,9418980.2806
5505,614381.9255,9417588.6566
2001,614144.7255,9418987.7806
5506,614381.9255,9417595.8566
2002,614144.7255,9418995.2806
5507,614381.9255,9417603.8566
2003,614144.7255,9418999.6386
5508,614381.9255,9417611.3566
2004,614144.7255,9419006.9386
5509,614381.9255,9417618.8566
2005,614144.7255,9419014.2386
5510,614381.9255,9417623.2146
2006,614144.7255,9419021.4386
5511,614381.9255,9417630.5146
2007,614144.7255,9419029.4386
5512,614381.9255,9417637.8146
2008,614144.7255,9419036.9386
5513,614381.9255,9417645.0146
2009,614144.7255,9419044.4386
5514,614381.9255,9417653.0146
2010,614144.7255,9419048.7966
5515,614381.9255,9417660.5146
2011,614144.7255,9419056.0966
5516,614381.9255,9417668.0146
2012,614144.7255,9419063.3966
5517,614381.9255,9417672.3726
2013,614144.7255,9419070.5966
5518,614381.9255,9417679.6726
2014,614144.7255,9419078.5966
5519,614381.9255,9417686.9726
2015,614144.7255,9419086.0966
5520,614381.9255,9417694.1726
2016,614144.7255,9419093.5966
5521,614381.9255,9417702.1726
2017,614157.9255,9417524.8986
5522,614381.9255,9417709.6726
2018,614157.9255,9417532.1986
5523,614381.9255,9417717.1726
2019,614157.9255,9417539.4986
5524,614381.9255,9417721.5306
2020,614157.9255,9417546.6986
5525,614381.9255,9417728.8306
2021,614157.9255,9417554.6986
5526,614381.9255,9417736.1306
2022,614157.9255,9417562.1986
5527,614381.9255,9417743.3306
2023,614157.9255,9417569.6986
5528,614381.9255,9417751.3306
2024,614157.9255,9417574.0566
5529,614381.9255,9417758.8306
2025,614157.9255,9417581.3566
5530,614381.9255,9417766.3306
2026,614157.9255,9417588.6566
5531,614381.9255,9417770.6886
2027,614157.9255,9417595.8566
5532,614381.9255,9417777.9886
2028,614157.9255,9417603.8566
5533,614381.9255,9417785.2886
2029,614157.9255,9417611.3566
5534,614381.9255,9417792.4886
2030,614157.9255,9417618.8566
5535,614381.9255,9417800.4886
2031,614157.9255,9417623.2146
5536,614381.9255,9417807.9886
2032,614157.9255,9417630.5146
5537,614381.9255,9417815.4886
2033,614157.9255,9417637.8146
5538,614381.9255,9417819.8466
2034,614157.9255,9417645.0146
5539,614381.9255,9417827.1466
2035,614157.9255,9417653.0146
5540,614381.9255,9417834.4466
2036,614157.9255,9417660.5146
5541,614381.9255,9417841.6466
2037,614157.9255,9417668.0146
5542,614381.9255,9417849.6466
2038,614157.9255,9417672.3726
5543,614381.9255,9417857.1466
2039,614157.9255,9417679.6726
5544,614381.9255,9417864.6466
2040,614157.9255,9417686.9726
5545,614381.9255,9417869.0046
2041,614157.9255,9417694.1726
5546,614381.9255,9417876.3046
2042,614157.9255,9417702.1726
5547,614381.9255,9417883.6046
2043,614157.9255,9417709.6726
5548,614381.9255,9417890.8046
2044,614157.9255,9417717.1726
5549,614381.9255,9417898.8046
2045,614157.9255,9417721.5306
5550,614381.9255,9417906.3046
2046,614157.9255,9417728.8306
5551,614381.9255,9417913.8046
2047,614157.9255,9417736.1306
5552,614381.9255,9417918.1626
2048,614157.9255,9417743.3306
5553,614381.9255,9417925.4626
2049,614157.9255,9417751.3306
5554,614381.9255,9417932.7626
2050,614157.9255,9417758.8306
5555,614381.9255,9417939.9626
2051,614157.9255,9417766.3306
5556,614381.9255,9417947.9626
2052,614157.9255,9417770.6886
5557,614381.9255,9417955.4626
2053,614157.9255,9417777.9886
5558,614381.9255,9417962.9626
2054,614157.9255,9417785.2886
5559,614381.9255,9417967.3206
2055,614157.9255,9417792.4886
5560,614381.9255,9417974.6206
2056,614157.9255,9417800.4886
5561,614381.9255,9417981.9206
2057,614157.9255,9417807.9886
5562,614381.9255,9417989.1206
2058,614157.9255,9417815.4886
5563,614381.9255,9417997.1206
2059,614157.9255,9417819.8466
5564,614381.9255,9418004.6206
2060,614157.9255,9417827.1466
5565,614381.9255,9418012.1206
2061,614157.9255,9417834.4466
5566,614381.9255,9418016.4786
2062,614157.9255,9417841.6466
5567,614381.9255,9418023.7786
2063,614157.9255,9417849.6466
5568,614381.9255,9418031.0786
2064,614157.9255,9417857.1466
5569,614381.9255,9418038.2786
2065,614157.9255,9417864.6466
5570,614381.9255,9418046.2786
2066,614157.9255,9417869.0046
5571,614381.9255,9418053.7786
2067,614157.9255,9417876.3046
5572,614381.9255,9418061.2786
2068,614157.9255,9417883.6046
5573,614381.9255,9418065.6366
2069,614157.9255,9417890.8046
5574,614381.9255,9418072.9366
2070,614157.9255,9417898.8046
5575,614381.9255,9418080.2366
2071,614157.9255,9417906.3046
5576,614381.9255,9418087.4366
2072,614157.9255,9417913.8046
5577,614381.9255,9418095.4366
2073,614157.9255,9417918.1626
5578,614381.9255,9418102.9366
2074,614157.9255,9417925.4626
5579,614381.9255,9418110.4366
2075,614157.9255,9417932.7626
5580,614381.9255,9418114.7946
2076,614157.9255,9417939.9626
5581,614381.9255,9418122.0946
2077,614157.9255,9417947.9626
5582,614381.9255,9418129.3946
2078,614157.9255,9417955.4626
5583,614381.9255,9418136.5946
2079,614157.9255,9417962.9626
5584,614381.9255,9418144.5946
2080,614157.9255,9417967.3206
5585,614381.9255,9418152.0946
2081,614157.9255,9417974.6206
5586,614381.9255,9418159.5946
2082,614157.9255,9417981.9206
5587,614381.9255,9418163.9526
2083,614157.9255,9417989.1206
5588,614381.9255,9418171.2526
2084,614157.9255,9417997.1206
5589,614381.9255,9418178.5526
2085,614157.9255,9418004.6206
5590,614381.9255,9418185.7526
2086,614157.9255,9418012.1206
5591,614381.9255,9418193.7526
2087,614157.9255,9418016.4786
5592,614381.9255,9418201.2526
2088,614157.9255,9418023.7786
5593,614381.9255,9418208.7526
2089,614157.9255,9418031.0786
5594,614381.9255,9418213.1106
2090,614157.9255,9418038.2786
5595,614381.9255,9418220.4106
2091,614157.9255,9418046.2786
5596,614381.9255,9418227.7106
2092,614157.9255,9418053.7786
5597,614381.9255,9418234.9106
2093,614157.9255,9418061.2786
5598,614381.9255,9418242.9106
2094,614157.9255,9418065.6366
5599,614381.9255,9418250.4106
2095,614157.9255,9418072.9366
5600,614381.9255,9418257.9106
2096,614157.9255,9418080.2366
5601,614381.9255,9418262.2686
2097,614157.9255,9418087.4366
5602,614381.9255,9418269.5686
2098,614157.9255,9418095.4366
5603,614381.9255,9418276.8686
2099,614157.9255,9418102.9366
5604,614381.9255,9418284.0686
2100,614157.9255,9418110.4366
5605,614381.9255,9418292.0686
2101,614157.9255,9418114.7946
5606,614381.9255,9418299.5686
2102,614157.9255,9418122.0946
5607,614381.9255,9418307.0686
2103,614157.9255,9418129.3946
5608,614381.9255,9418311.4266
2104,614157.9255,9418136.5946
5609,614381.9255,9418318.7266
2105,614157.9255,9418144.5946
5610,614381.9255,9418326.0266
2106,614157.9255,9418152.0946
5611,614381.9255,9418333.2266
2107,614157.9255,9418159.5946
5612,614381.9255,9418341.2266
2108,614157.9255,9418163.9526
5613,614381.9255,9418348.7266
2109,614157.9255,9418171.2526
5614,614381.9255,9418356.2266
2110,614157.9255,9418178.5526
5615,614381.9255,9418360.5846
2111,614157.9255,9418185.7526
5616,614381.9255,9418367.8846
2112,614157.9255,9418193.7526
5617,614381.9255,9418375.1846
2113,614157.9255,9418201.2526
5618,614381.9255,9418382.3846
2114,614157.9255,9418208.7526
5619,614381.9255,9418390.3846
2115,614157.9255,9418213.1106
5620,614381.9255,9418397.8846
2116,614157.9255,9418220.4106
5621,614381.9255,9418405.3846
2117,614157.9255,9418227.7106
5622,614381.9255,9418409.7426
2118,614157.9255,9418234.9106
5623,614381.9255,9418417.0426
2119,614157.9255,9418242.9106
5624,614381.9255,9418424.3426
2120,614157.9255,9418250.4106
5625,614381.9255,9418431.5426
2121,614157.9255,9418257.9106
5626,614381.9255,9418439.5426
2122,614157.9255,9418262.2686
5627,614381.9255,9418447.0426
2123,614157.9255,9418269.5686
5628,614381.9255,9418454.5426
2124,614157.9255,9418276.8686
5629,614381.9255,9418458.9006
2125,614157.9255,9418284.0686
5630,614381.9255,9418466.2006
2126,614157.9255,9418292.0686
5631,614381.9255,9418473.5006
2127,614157.9255,9418299.5686
5632,614381.9255,9418480.7006
2128,614157.9255,9418307.0686
5633,614381.9255,9418488.7006
2129,614157.9255,9418311.4266
5634,614381.9255,9418496.2006
2130,614157.9255,9418318.7266
5635,614381.9255,9418503.7006
2131,614157.9255,9418326.0266
5636,614381.9255,9418508.0586
2132,614157.9255,9418333.2266
5637,614381.9255,9418515.3586
2133,614157.9255,9418341.2266
5638,614381.9255,9418522.6586
2134,614157.9255,9418348.7266
5639,614381.9255,9418529.8586
2135,614157.9255,9418356.2266
5640,614381.9255,9418537.8586
2136,614157.9255,9418360.5846
5641,614381.9255,9418545.3586
2137,614157.9255,9418367.8846
5642,614381.9255,9418552.8586
2138,614157.9255,9418375.1846
5643,614381.9255,9418557.2166
2139,614157.9255,9418382.3846
5644,614381.9255,9418564.5166
2140,614157.9255,9418390.3846
5645,614381.9255,9418571.8166
2141,614157.9255,9418397.8846
5646,614381.9255,9418579.0166
2142,614157.9255,9418405.3846
5647,614381.9255,9418587.0166
2143,614157.9255,9418409.7426
5648,614381.9255,9418594.5166
2144,614157.9255,9418417.0426
5649,614381.9255,9418602.0166
2145,614157.9255,9418424.3426
5650,614381.9255,9418606.3746
2146,614157.9255,9418431.5426
5651,614381.9255,9418613.6746
2147,614157.9255,9418439.5426
5652,614381.9255,9418620.9746
2148,614157.9255,9418447.0426
5653,614381.9255,9418628.1746
2149,614157.9255,9418454.5426
5654,614381.9255,9418636.1746
2150,614157.9255,9418458.9006
5655,614381.9255,9418643.6746
2151,614157.9255,9418466.2006
5656,614381.9255,9418651.1746
2152,614157.9255,9418473.5006
5657,614381.9255,9418655.5326
2153,614157.9255,9418480.7006
5658,614381.9255,9418662.8326
2154,614157.9255,9418488.7006
5659,614381.9255,9418670.1326
2155,614157.9255,9418496.2006
5660,614381.9255,9418677.3326
2156,614157.9255,9418503.7006
5661,614381.9255,9418685.3326
2157,614157.9255,9418508.0586
5662,614381.9255,9418692.8326
2158,614157.9255,9418515.3586
5663,614381.9255,9418700.3326
2159,614157.9255,9418522.6586
5664,614381.9255,9418704.6906
2160,614157.9255,9418529.8586
5665,614381.9255,9418711.9906
2161,614157.9255,9418537.8586
5666,614381.9255,9418719.2906
2162,614157.9255,9418545.3586
5667,614381.9255,9418726.4906
2163,614157.9255,9418552.8586
5668,614381.9255,9418734.4906
2164,614157.9255,9418557.2166
5669,614381.9255,9418741.9906
2165,614157.9255,9418564.5166
5670,614381.9255,9418749.4906
2166,614157.9255,9418571.8166
5671,614381.9255,9418753.8486
2167,614157.9255,9418579.0166
5672,614381.9255,9418761.1486
2168,614157.9255,9418587.0166
5673,614381.9255,9418768.4486
2169,614157.9255,9418594.5166
5674,614381.9255,9418775.6486
2170,614157.9255,9418602.0166
5675,614381.9255,9418783.6486
2171,614157.9255,9418606.3746
5676,614381.9255,9418791.1486
2172,614157.9255,9418613.6746
5677,614381.9255,9418798.6486
2173,614157.9255,9418620.9746
5678,614381.9255,9418803.0066
2174,614157.9255,9418628.1746
5679,614381.9255,9418810.3066
2175,614157.9255,9418636.1746
5680,614381.9255,9418817.6066
2176,614157.9255,9418643.6746
5681,614381.9255,9418824.8066
2177,614157.9255,9418651.1746
5682,614381.9255,9418832.8066
2178,614157.9255,9418655.5326
5683,614381.9255,9418840.3066
2179,614157.9255,9418662.8326
5684,614381.9255,9418847.8066
2180,614157.9255,9418670.1326
5685,614381.9255,9418852.1646
2181,614157.9255,9418677.3326
5686,614381.9255,9418859.4646
2182,614157.9255,9418685.3326
5687,614381.9255,9418866.7646
2183,614157.9255,9418692.8326
5688,614381.9255,9418873.9646
2184,614157.9255,9418700.3326
5689,614381.9255,9418881.9646
2185,614157.9255,9418704.6906
5690,614381.9255,9418889.4646
2186,614157.9255,9418711.9906
5691,614381.9255,9418896.9646
2187,614157.9255,9418719.2906
5692,614381.9255,9418901.3226
2188,614157.9255,9418726.4906
5693,614381.9255,9418908.6226
2189,614157.9255,9418734.4906
5694,614381.9255,9418915.9226
2190,614157.9255,9418741.9906
5695,614381.9255,9418923.1226
2191,614157.9255,9418749.4906
5696,614381.9255,9418931.1226
2192,614157.9255,9418753.8486
5697,614381.9255,9418938.6226
2193,614157.9255,9418761.1486
5698,614381.9255,9418946.1226
2194,614157.9255,9418768.4486
5699,614381.9255,9418950.4806
2195,614157.9255,9418775.6486
5700,614381.9255,9418957.7806
2196,614157.9255,9418783.6486
5701,614381.9255,9418965.0806
2197,614157.9255,9418791.1486
5702,614381.9255,9418972.2806
2198,614157.9255,9418798.6486
5703,614381.9255,9418980.2806
2199,614157.9255,9418803.0066
5704,614381.9255,9418987.7806
2200,614157.9255,9418810.3066
5705,614381.9255,9418995.2806
2201,614157.9255,9418817.6066
5706,614381.9255,9418999.6386
2202,614157.9255,9418824.8066
5707,614381.9255,9419006.9386
2203,614157.9255,9418832.8066
5708,614381.9255,9419014.2386
2204,614157.9255,9418840.3066
5709,614381.9255,9419021.4386
2205,614157.9255,9418847.8066
5710,614381.9255,9419029.4386
2206,614157.9255,9418852.1646
5711,614381.9255,9419036.9386
2207,614157.9255,9418859.4646
5712,614381.9255,9419044.4386
2208,614157.9255,9418866.7646
5713,614395.1255,9417524.8986
2209,614157.9255,9418873.9646
5714,614395.1255,9417532.1986
2210,614157.9255,9418881.9646
5715,614395.1255,9417539.4986
2211,614157.9255,9418889.4646
5716,614395.1255,9417546.6986
2212,614157.9255,9418896.9646
5717,614395.1255,9417554.6986
2213,614157.9255,9418901.3226
5718,614395.1255,9417562.1986
2214,614157.9255,9418908.6226
5719,614395.1255,9417569.6986
