estaca,x,y
756,-37.9705458493424,-5.26353831139866
4261,-37.9685237233833,-5.26411528201799
757,-37.9705459141635,-5.26349889294311
4262,-37.9685238351699,-5.2640474439679
758,-37.970546022743,-5.26343286386421
4263,-37.968523946955,-5.26397960591767
759,-37.9705461313212,-5.26336683478515
4264,-37.9685240119089,-5.26394018748787
760,-37.9705462384106,-5.2633017102139
4265,-37.9685241207108,-5.26387415845209
761,-37.9705463573972,-5.263229349579
4266,-37.9685242295113,-5.26380812941615
762,-37.9705464689457,-5.26316151148363
4267,-37.9685243368201,-5.26374300488743
763,-37.9705465804927,-5.26309367338811
4268,-37.9685244560505,-5.26367064429979
764,-37.9705466453083,-5.263054254932
4269,-37.9685245678274,-5.26360280624872
765,-37.9705467538785,-5.26298822585214
4270,-37.9685246796029,-5.26353496819751
766,-37.9705468624473,-5.26292219677213
4271,-37.9685247445513,-5.26349554976713
767,-37.9705469695276,-5.26285707219993
4272,-37.9685248533439,-5.2634295207304
768,-37.970547088504,-5.26278471156399
4273,-37.9685249621351,-5.2633634916935
769,-37.970547200043,-5.26271687346764
4274,-37.9685250694347,-5.26329836716384
770,-37.9705473115804,-5.26264903537114
4275,-37.9685251886548,-5.26322600657515
771,-37.9705473763905,-5.26260961691445
4276,-37.9685253004222,-5.26315816852311
772,-37.9705474849514,-5.26254358783364
4277,-37.9685254121881,-5.26309033047091
773,-37.9705475935109,-5.26247755875267
4278,-37.9685254771309,-5.26305091203997
774,-37.970547700582,-5.26241243417953
4279,-37.9685255859142,-5.26298488300228
775,-37.9705478195482,-5.26234007354254
4280,-37.9685256946961,-5.26291885396443
776,-37.9705479310776,-5.26227223544521
4281,-37.9685258019865,-5.26285372943382
777,-37.9705480426055,-5.26220439734773
4282,-37.9685259211964,-5.26278136884409
778,-37.97054810741,-5.26216497889048
4283,-37.9685260329542,-5.26271353079106
779,-37.9705482159616,-5.26209894980869
4284,-37.9685261447106,-5.26264569273788
780,-37.9705483245118,-5.26203292072678
4285,-37.9685262096478,-5.26260627430637
781,-37.9705484315737,-5.26196779615269
4286,-37.9685263184218,-5.26254024526773
782,-37.9705485505298,-5.26189543551465
4287,-37.9685264271944,-5.26247421622892
783,-37.9705486620496,-5.26182759741634
4288,-37.9685265344755,-5.26240909169737
784,-37.9705487735679,-5.26175975931788
4289,-37.9685266536753,-5.2623367311066
785,-37.9705488383669,-5.26172034086007
4290,-37.9685267654235,-5.26226889305258
786,-37.9705489469092,-5.26165431177733
4291,-37.9685268771703,-5.26220105499843
787,-37.9705490554501,-5.26158828269447
4292,-37.968526942102,-5.26216163656634
788,-37.9705491625028,-5.26152315811943
4293,-37.9685270508666,-5.26209560752673
789,-37.9705492814487,-5.26145079748035
4294,-37.9685271596299,-5.26202957848698
790,-37.970549392959,-5.26138295938105
4295,-37.9685272669019,-5.26196445395448
791,-37.9705495044677,-5.26131512128161
4296,-37.9685273860914,-5.26189209336265
792,-37.9705495692611,-5.26127570282323
4297,-37.9685274978301,-5.26182425530766
793,-37.9705496777941,-5.26120967373954
4298,-37.9685276095673,-5.26175641725252
794,-37.9705497863258,-5.26114364465572
4299,-37.9685276744934,-5.26171699881988
795,-37.9705498933693,-5.26107852007974
4300,-37.9685277832487,-5.26165096977931
796,-37.970550012305,-5.26100615943961
4301,-37.9685278920026,-5.26158494073861
797,-37.9705501238057,-5.26093832133934
4302,-37.9685279992654,-5.26151981620517
798,-37.9705502353049,-5.26087048323891
4303,-37.9685281184447,-5.26144745561229
799,-37.9705503000927,-5.26083106477997
4304,-37.9685282301738,-5.26137961755632
800,-37.9705504086165,-5.26076503569532
4305,-37.9685283419015,-5.2613117795002
801,-37.9705505171388,-5.26069900661055
4306,-37.968528406822,-5.261272361067
802,-37.9705506241731,-5.26063388203362
4307,-37.968528515568,-5.26120633202547
803,-37.9705507430986,-5.26056152139245
4308,-37.9685286243126,-5.26114030298382
804,-37.9705508545898,-5.26049368329119
4309,-37.9685287315662,-5.26107517844942
805,-37.9705509660795,-5.26042584518979
4310,-37.9685288507353,-5.26100281785551
806,-37.9705510308617,-5.26038642673027
4311,-37.9685289624548,-5.26093497979855
807,-37.9705511393762,-5.26032039764467
4312,-37.9685290741729,-5.26086714174145
808,-37.9705512478892,-5.26025436855893
4313,-37.9685291390879,-5.26082772330768
809,-37.9705513549144,-5.26018924398108
4314,-37.9685292478245,-5.2607616942652
810,-37.9705514738297,-5.26011688333886
4315,-37.9685293565598,-5.26069566522259
811,-37.9705515853113,-5.26004904523662
4316,-37.9685294638043,-5.26063054068725
812,-37.9705516967914,-5.25998120713424
4317,-37.9685295829632,-5.26055818009229
813,-37.9705517615681,-5.25994178867415
4318,-37.9685296946731,-5.26049034203436
814,-37.9705518700732,-5.25987575958759
4319,-37.9685298063816,-5.26042250397627
815,-37.9705519785769,-5.25980973050089
4320,-37.968529871291,-5.26038308554193
816,-37.970552085593,-5.25974460592211
4321,-37.9685299800184,-5.26031705649849
817,-37.9705522044981,-5.25967224527884
4322,-37.9685300887443,-5.26025102745491
818,-37.9705523159701,-5.25960440717562
4323,-37.9685301959796,-5.26018590291866
819,-37.9705524274407,-5.25953656907226
4324,-37.9685303151282,-5.26011354232265
820,-37.9705524922119,-5.25949715061158
4325,-37.9685304268286,-5.26004570426373
821,-37.9705526007077,-5.25943112152409
4326,-37.9685305385275,-5.25997786620467
822,-37.9705527092021,-5.25936509243643
4327,-37.9685306034314,-5.25993844776975
823,-37.9705528162089,-5.25929996785671
4328,-37.9685307121494,-5.25987241872536
824,-37.9705529351038,-5.25922760721239
4329,-37.9685308208661,-5.25980638968083
825,-37.9705530465663,-5.25915976910819
4330,-37.9685309280921,-5.25974126514363
826,-37.9705531580274,-5.25909193100385
4331,-37.9685310472306,-5.25966890454657
827,-37.970553222793,-5.2590525125426
4332,-37.9685311589214,-5.25960106648667
828,-37.9705533312795,-5.25898648345415
4333,-37.9685312706107,-5.25953322842663
829,-37.9705534397646,-5.25892045436555
4334,-37.968531335509,-5.25949380999113
830,-37.9705535467623,-5.25885532978488
4335,-37.9685314442177,-5.2594277809458
831,-37.970553665647,-5.25878296913952
4336,-37.9685315529251,-5.25936175190031
832,-37.9705537770999,-5.25871513103434
4337,-37.9685316601419,-5.25929662736217
833,-37.9705538885514,-5.25864729292901
4338,-37.9685317792702,-5.25922426676407
834,-37.9705539533114,-5.2586078744672
4339,-37.9685318909514,-5.25915642870319
835,-37.9705540617886,-5.25854184537779
4340,-37.9685320026312,-5.25908859064217
836,-37.9705541702645,-5.25847581628824
4341,-37.9685320675239,-5.2590491722061
837,-37.970554277253,-5.25841069170662
4342,-37.9685321762233,-5.25898314315981
838,-37.9705543961275,-5.25833833106022
4343,-37.9685322849213,-5.25891711411337
839,-37.9705545075709,-5.25827049295406
4344,-37.9685323921289,-5.25885198957429
840,-37.9705546190128,-5.25820265484775
4345,-37.968532511247,-5.25877962897514
841,-37.9705546837673,-5.25816323638537
4346,-37.9685326229186,-5.25871179091328
842,-37.9705547922352,-5.25809720729501
4347,-37.9685327345888,-5.25864395285128
843,-37.9705549007017,-5.2580311782045
4348,-37.968532799476,-5.25860453441464
844,-37.970555007681,-5.25796605362194
4349,-37.9685329081661,-5.2585385053674
845,-37.9705551265454,-5.25789369297449
4350,-37.9685330168548,-5.25847247632
846,-37.9705552379792,-5.25782585486735
4351,-37.9685331240532,-5.25840735177998
847,-37.9705553494116,-5.25775801676006
4352,-37.9685332431611,-5.25833499117978
848,-37.9705554141605,-5.25771859829711
4353,-37.9685333548231,-5.25826715311695
849,-37.9705555226191,-5.25765256920578
4354,-37.9685334664838,-5.25819931505396
850,-37.9705556310763,-5.25758654011433
4355,-37.9685335313653,-5.25815989661675
851,-37.9705557380465,-5.25752141553082
4356,-37.9685336400461,-5.25809386756856
852,-37.9705558569006,-5.25744905488232
4357,-37.9685337487255,-5.25802783852021
853,-37.9705559683249,-5.2573812167742
4358,-37.9685338559148,-5.25796271397924
854,-37.9705560797477,-5.25731337866594
4359,-37.9685339750124,-5.257890353378
855,-37.9705561444911,-5.25727396020243
4360,-37.9685340866649,-5.25782251531419
856,-37.9705562529404,-5.25720793111015
4361,-37.9685341983159,-5.25775467725022
857,-37.9705563613883,-5.25714190201774
4362,-37.968534263192,-5.25771525881244
858,-37.9705564683493,-5.25707677743329
4363,-37.9685343718634,-5.25764922976328
859,-37.9705565871933,-5.25700441678375
4364,-37.9685344805335,-5.25758320071399
860,-37.970556698608,-5.25693657867465
4365,-37.9685345877136,-5.25751807617207
861,-37.9705568100212,-5.2568687405654
4366,-37.968534706801,-5.25744571556978
862,-37.9705568747591,-5.25682932210133
4367,-37.9685348184439,-5.25737787750498
863,-37.9705569831991,-5.25676329300809
4368,-37.9685349300854,-5.25731003944003
864,-37.9705570916377,-5.25669726391473
4369,-37.9685349949558,-5.2572706210017
865,-37.9705571985895,-5.25663213932933
4370,-37.968535103618,-5.25720459195158
866,-37.9705573174233,-5.25655977867875
4371,-37.9685352122787,-5.25713856290134
867,-37.9705574288284,-5.25649194056867
4372,-37.9685353194496,-5.25707343835848
868,-37.9705575402321,-5.25642410245844
4373,-37.9685354385268,-5.25700107775515
869,-37.9705576049644,-5.2563846839938
4374,-37.9685355501601,-5.25693323968937
870,-37.9705577133951,-5.2563186548996
4375,-37.968535661792,-5.25686540162344
871,-37.9705578218244,-5.25625262580529
4376,-37.9685357266569,-5.25682598318454
872,-37.9705579287671,-5.25618750121896
4377,-37.9685358353098,-5.25675995413347
873,-37.9705580475906,-5.25611514056733
4378,-37.9685359439612,-5.25669392508227
874,-37.9705581589862,-5.25604730245627
4379,-37.9685360511229,-5.25662880053847
875,-37.9705582703804,-5.25597946434506
4380,-37.9685361701899,-5.25655643993409
876,-37.9705583351071,-5.25594004587984
4381,-37.9685362818136,-5.25648860186733
877,-37.9705584435285,-5.2558740167847
4382,-37.968536393436,-5.25642076380042
878,-37.9705585519485,-5.25580798768941
4383,-37.9685364582953,-5.25638134536095
879,-37.970558658882,-5.25574286310216
4384,-37.9685365669388,-5.25631531630893
880,-37.9705587776954,-5.25567050244948
4385,-37.9685366755809,-5.25624928725678
881,-37.9705588890814,-5.25560266433744
4386,-37.9685367827334,-5.25618416271203
882,-37.970559000466,-5.25553482622525
4387,-37.9685369017902,-5.25611180210661
883,-37.9705590651872,-5.25549540775947
4388,-37.9685370134044,-5.25604396403887
884,-37.9705591735993,-5.25542937866337
4389,-37.9685371250171,-5.25597612597098
885,-37.97055928201,-5.25536334956713
4390,-37.9685371898709,-5.25593670753094
886,-37.9705593889343,-5.25529822497893
4391,-37.9685372985051,-5.25587067847796
887,-37.9705595077375,-5.25522586432521
4392,-37.9685374071379,-5.25580464942484
888,-37.970559619114,-5.25515802621219
4393,-37.9685375142812,-5.25573952487917
889,-37.970559730489,-5.25509018809902
4394,-37.9685376333277,-5.25566716427271
890,-37.9705597952047,-5.25505076963267
4395,-37.9685377449324,-5.25559932620399
891,-37.9705599036075,-5.25498474053562
4396,-37.9685378565356,-5.25553148813512
892,-37.9705600120089,-5.25491871143842
4397,-37.9685379213838,-5.25549206969451
893,-37.970560118924,-5.25485358684929
4398,-37.9685380300086,-5.25542604064058
894,-37.970560237717,-5.25478122619452
4399,-37.9685381386321,-5.2553600115865
895,-37.9705603490839,-5.25471338808052
4400,-37.9685382457662,-5.25529488703989
896,-37.9705604604494,-5.25464554996637
4401,-37.9685383648026,-5.25522252643238
897,-37.9704180298517,-5.2688343515472
4402,-37.9685384763976,-5.25515468836268
898,-37.9704181385554,-5.26876832248225
4403,-37.9685385879912,-5.25508685029283
899,-37.9704182472577,-5.26870229341714
4404,-37.9685386528339,-5.25504743185165
900,-37.9704183544696,-5.26863716885965
4405,-37.9685387614494,-5.25498140279677
901,-37.9704184735923,-5.26856480824004
4406,-37.9685388700636,-5.25491537374174
902,-37.9704185852684,-5.268496970159
4407,-37.9685389771885,-5.25485024919419
903,-37.970418696943,-5.26842913207781
4408,-37.9685390962146,-5.25477788858563
904,-37.9704187618327,-5.26838971363002
4409,-37.9685392078001,-5.25471005051495
905,-37.9704188705271,-5.26832368456412
4410,-37.9685393193841,-5.25464221244412
906,-37.9704189792201,-5.26825765549805
4411,-37.9683968430882,-5.26883100457717
907,-37.9704190864228,-5.26819253093961
4412,-37.9683969520052,-5.26876497555439
908,-37.9704192055353,-5.26812017031896
4413,-37.9683970609208,-5.26869894653145
909,-37.9704193172018,-5.26805233223694
4414,-37.968397168343,-5.26863382201555
910,-37.9704194288669,-5.26798449415477
4415,-37.9683972876995,-5.26856146144215
911,-37.9704194937511,-5.26794507570641
4416,-37.9683973995947,-5.26849362340444
912,-37.9704196024361,-5.26787904663955
4417,-37.9683975114885,-5.26842578536658
913,-37.9704197111199,-5.26781301757252
4418,-37.9683975765055,-5.26838636694397
914,-37.9704198183134,-5.26774789301314
4419,-37.9683976854132,-5.26832033792024
915,-37.9704199374157,-5.26767553239144
4420,-37.9683977943195,-5.26825430889634
916,-37.9704200490727,-5.26760769430844
4421,-37.9683979017326,-5.2681891843795
917,-37.9704201607282,-5.26753985622529
4422,-37.9683980210788,-5.26811682380506
918,-37.9704202256068,-5.26750043777636
4423,-37.9683981329645,-5.26804898576637
919,-37.9704203342826,-5.26743440870854
4424,-37.9683982448486,-5.26798114772752
920,-37.970420442957,-5.26736837964056
4425,-37.9683983098601,-5.26794172930434
921,-37.9704205501413,-5.26730325508024
4426,-37.9683984187585,-5.26787570027965
922,-37.9704206692335,-5.26723089445749
4427,-37.9683985276554,-5.2678096712548
923,-37.9704207808809,-5.2671630563735
4428,-37.9683986350593,-5.26774454673702
924,-37.9704208925268,-5.26709521828937
4429,-37.9683987543954,-5.26767218616153
925,-37.9704209573999,-5.26705579983987
4430,-37.9683988662714,-5.26760434812185
926,-37.9704210660664,-5.26698977077108
4431,-37.968398978146,-5.26753651008203
927,-37.9704211747315,-5.26692374170216
4432,-37.9683990431519,-5.26749709165828
928,-37.9704212819067,-5.26685861714088
4433,-37.968399152041,-5.26743106263263
929,-37.9704214009886,-5.26678625651708
4434,-37.9683992609286,-5.26736503360682
930,-37.9704215126265,-5.26671841843211
4435,-37.9683993683233,-5.26729990908809
931,-37.9704216242628,-5.26665058034699
4436,-37.9683994876492,-5.26722754851156
932,-37.9704216891303,-5.26661116189694
4437,-37.9683995995156,-5.2671597104709
933,-37.9704217977875,-5.26654513282719
4438,-37.9683997113806,-5.26709187243009
934,-37.9704219064433,-5.26647910375732
4439,-37.968399776381,-5.26705245400577
935,-37.9704220136093,-5.2664139791951
4440,-37.9683998852607,-5.26698642497915
936,-37.9704221326811,-5.26634161857025
4441,-37.968399994139,-5.26692039595241
937,-37.9704222443094,-5.2662737804843
4442,-37.9684001015245,-5.26685527143272
938,-37.9704223559362,-5.2662059423982
4443,-37.9684002208402,-5.26678291085513
939,-37.9704224207981,-5.26616652394758
4444,-37.9684003326971,-5.26671507281349
940,-37.970422529446,-5.26610049487688
4445,-37.9684004445525,-5.26664723477171
941,-37.9704226380925,-5.26603446580605
4446,-37.9684005095473,-5.26660781634683
942,-37.9704227452494,-5.26596934124288
4447,-37.9684006184177,-5.26654178731925
943,-37.9704228643109,-5.26589698061699
4448,-37.9684007272867,-5.26647575829155
944,-37.9704229759297,-5.26582914253006
4449,-37.968400834663,-5.26641063377092
945,-37.9704230875469,-5.26576130444298
4450,-37.9684009539684,-5.26633827319229
946,-37.9704231524033,-5.26572188599178
4451,-37.9684010658157,-5.26627043514967
947,-37.9704232610419,-5.26565585692012
4452,-37.9684011776616,-5.2662025971069
948,-37.9704233696791,-5.26558982784834
4453,-37.9684012426508,-5.26616317868145
949,-37.9704234768268,-5.26552470328423
4454,-37.9684013515119,-5.26609714965292
950,-37.9704235958781,-5.26545234265729
4455,-37.9684014603716,-5.26603112062427
951,-37.9704237074873,-5.26538450456938
4456,-37.9684015677387,-5.26596599610269
952,-37.970423819095,-5.26531666648132
4457,-37.9684016870339,-5.26589363552301
953,-37.9704238839458,-5.26527724802955
4458,-37.9684017988717,-5.26582579747941
954,-37.9704239925751,-5.26521121895694
4459,-37.9684019107079,-5.26575795943566
955,-37.970424101203,-5.2651451898842
4460,-37.9684019756916,-5.26571854100964
956,-37.9704242083415,-5.26508006531914
4461,-37.9684020845434,-5.26565251198015
957,-37.9704243273827,-5.26500770469116
4462,-37.9684021933937,-5.26558648295054
958,-37.9704244389823,-5.26493986660226
4463,-37.9684023007516,-5.26552135842802
959,-37.9704245505804,-5.26487202851322
4464,-37.9684024200366,-5.2654489978473
960,-37.9704246154257,-5.26483261006089
4465,-37.9684025318648,-5.26538115980271
961,-37.9704247240457,-5.26476658098732
4466,-37.9684026436915,-5.26531332175798
962,-37.9704248326643,-5.2647005519136
4467,-37.9684027086696,-5.26527390333139
963,-37.9704249397936,-5.26463542734763
4468,-37.9684028175121,-5.26520787430095
964,-37.9704250588246,-5.26456306671859
4469,-37.9684029263531,-5.26514184527038
965,-37.9704251704147,-5.26449522862872
4470,-37.9684030337018,-5.26507672074692
966,-37.9704252820032,-5.26442739053869
4471,-37.9684031529766,-5.26500436016515
967,-37.970425346843,-5.26438797208579
4472,-37.9684032647952,-5.26493652211959
968,-37.9704254554537,-5.26432194301126
4473,-37.9684033766123,-5.26486868407387
969,-37.9704255640629,-5.26425591393659
4474,-37.9684034415849,-5.26482926564671
970,-37.9704256711831,-5.26419078936967
4475,-37.968403550418,-5.26476323661531
971,-37.9704257902039,-5.26411842873959
4476,-37.9684036592497,-5.26469720758377
972,-37.9704259017844,-5.26405059064874
4477,-37.9684037665892,-5.26463208305939
973,-37.9704260133634,-5.26398275255773
4478,-37.9684038858538,-5.26455972247657
974,-37.9704260781976,-5.26394333410424
4479,-37.9684039976628,-5.26449188443002
975,-37.970426186799,-5.26387730502877
4480,-37.9684041094704,-5.26442404638332
976,-37.970426295399,-5.26381127595315
4481,-37.9684041744374,-5.26438462795559
977,-37.9704264025099,-5.26374615138529
4482,-37.9684042832612,-5.26431859892324
978,-37.9704265215205,-5.26367379075416
4483,-37.9684043920836,-5.26425256989074
979,-37.9704266330915,-5.26360595266232
4484,-37.9684044994139,-5.26418744536542
980,-37.9704267446609,-5.26353811457034
4485,-37.9684046186683,-5.26411508478155
981,-37.9704268094896,-5.26349869611627
4486,-37.9684047304677,-5.26404724673402
982,-37.9704269180816,-5.26343266703986
4487,-37.9684048422657,-5.26397940868634
983,-37.9704270266723,-5.26336663796328
4488,-37.9684049072271,-5.26393999025803
984,-37.9704271337741,-5.26330151339447
4489,-37.9684050160416,-5.26387396122473
985,-37.9704272527745,-5.26322915276229
4490,-37.9684051248546,-5.26380793219128
986,-37.9704273643359,-5.26316131466948
4491,-37.9684052321758,-5.26374280766501
987,-37.9704274758958,-5.26309347657651
4492,-37.9684053514199,-5.2636704470801
988,-37.9704275407189,-5.26305405812188
4493,-37.9684054632098,-5.26360260903159
989,-37.9704276493017,-5.2629880290445
4494,-37.9684055749982,-5.26353477098293
990,-37.9704277578831,-5.26292199996697
4495,-37.9684056399541,-5.26349535255404
991,-37.9704278649757,-5.26285687539722
4496,-37.9684057487592,-5.2634293235198
992,-37.9704279839659,-5.262784514764
4497,-37.968405857563,-5.26336329448539
993,-37.9704280955177,-5.2627166766702
4498,-37.9684059648749,-5.26329816995818
994,-37.9704282070681,-5.26264883857625
4499,-37.9684060841088,-5.26322580937222
995,-37.9704282718856,-5.26260942012105
4500,-37.9684061958891,-5.26315797132273
996,-37.9704283804591,-5.26254339104272
4501,-37.968406307668,-5.26309013327308
997,-37.9704284890312,-5.26247736196423
4502,-37.9684063726183,-5.26305071484363
998,-37.9704285961146,-5.26241223739354
4503,-37.9684064814141,-5.26298468580843
999,-37.9704287150946,-5.26233987675927
4504,-37.9684065902085,-5.26291865677306
1000,-37.9704288266369,-5.26227203866449
4505,-37.9684066975113,-5.26285353224491
1001,-37.9704289381777,-5.26220420056956
4506,-37.968406816735,-5.2627811716579
1002,-37.9704290029897,-5.26216478211379
4507,-37.9684069285057,-5.26271333360743
1003,-37.9704291115538,-5.26209875303449
4508,-37.968407040275,-5.26264549555681
1004,-37.9704292201166,-5.26203272395506
4509,-37.9684071052197,-5.26260607712678
1005,-37.9704293271909,-5.26196759938341
4510,-37.9684072140062,-5.26254004809062
1006,-37.9704294461607,-5.2618952387481
4511,-37.9684073227913,-5.26247401905431
1007,-37.9704295576934,-5.26182740065234
4512,-37.9684074300849,-5.26240889452521
1008,-37.9704296692247,-5.26175956255643
4513,-37.9684075492984,-5.26233653393716
1009,-37.9704297340311,-5.2617201441001
4514,-37.9684076610595,-5.2622686958857
1010,-37.970429842586,-5.26165411501984
4515,-37.9684077728192,-5.2622008578341
1011,-37.9704299511394,-5.26158808593946
4516,-37.9684078377584,-5.2621614394035
1012,-37.9704300582045,-5.26152296136687
4517,-37.9684079465356,-5.26209541036638
1013,-37.9704301771642,-5.26145060073051
4518,-37.9684080553114,-5.26202938132912
1014,-37.9704302886873,-5.26138276263377
4519,-37.9684081625958,-5.26196425679906
1015,-37.970430400209,-5.26131492453688
4520,-37.968408281799,-5.26189189620997
1016,-37.9704304650099,-5.26127550607998
4521,-37.9684083935506,-5.26182405815753
1017,-37.9704305735554,-5.26120947699877
4522,-37.9684085053007,-5.26175622010494
1018,-37.9704306820996,-5.26114344791743
4523,-37.9684085702343,-5.26171680167379
1019,-37.9704307891555,-5.2610783233439
4524,-37.9684086790022,-5.26165077263571
1020,-37.970430908105,-5.26100596270649
4525,-37.9684087877687,-5.2615847435975
1021,-37.9704310196186,-5.26093812460877
4526,-37.9684088950438,-5.2615196190665
1022,-37.9704311311307,-5.2608702865109
4527,-37.9684090142369,-5.26144725847636
1023,-37.970431195926,-5.26083086805343
4528,-37.9684091259789,-5.26137942042294
1024,-37.9704313044623,-5.26076483897126
4529,-37.9684092377194,-5.26131158236937
1025,-37.9704314129972,-5.26069880988898
4530,-37.9684093026475,-5.26127216393765
1026,-37.9704315200439,-5.2606336853145
4531,-37.968409411406,-5.26120613489861
1027,-37.9704316389831,-5.26056132467605
4532,-37.9684095201632,-5.26114010585945
1028,-37.9704317504872,-5.26049348657734
4533,-37.9684096274292,-5.26107498132751
1029,-37.9704318619898,-5.26042564847849
4534,-37.968409746612,-5.26100262073632
1030,-37.9704319267795,-5.26038623002045
4535,-37.9684098583444,-5.26093478268192
1031,-37.9704320353065,-5.26032020093733
4536,-37.9684099700754,-5.26086694462738
1032,-37.9704321438321,-5.26025417185407
4537,-37.9684100349979,-5.26082752619509
1033,-37.9704322508696,-5.26018904727867
4538,-37.9684101437471,-5.26076149715509
1034,-37.9704323697987,-5.26011668663917
4539,-37.9684102524949,-5.26069546811497
1035,-37.9704324812932,-5.26004884853949
4540,-37.9684103597517,-5.26063034358209
1036,-37.9704325927862,-5.25998101043965
4541,-37.9684104789244,-5.26055798298985
1037,-37.9704326575704,-5.25994159198105
4542,-37.9684105906472,-5.26049014493447
1038,-37.9704327660881,-5.25987556289697
4543,-37.9684107023686,-5.26042230687895
1039,-37.9704328746043,-5.25980953381276
4544,-37.9684107672855,-5.26038288844609
1040,-37.9704329816327,-5.25974440923642
4545,-37.9684108760254,-5.26031685940514
1041,-37.9704331005516,-5.25967204859587
4546,-37.9684109847639,-5.26025083036405
1042,-37.9704332120365,-5.2596042104952
4547,-37.9684110920115,-5.26018570583024
1043,-37.97043332352,-5.25953637239439
4548,-37.968411211174,-5.26011334523696
1044,-37.9704333882986,-5.2594969539352
4549,-37.9684113228872,-5.2600455071806
1045,-37.970433496807,-5.25943092485018
4550,-37.968411434599,-5.25997766912409
1046,-37.970433605314,-5.25936489576501
4551,-37.9684114995104,-5.25993825069066
1047,-37.9704337123332,-5.25929977118773
4552,-37.968411608241,-5.25987222164876
1048,-37.9704338312418,-5.25922741054614
4553,-37.9684117169702,-5.25980619260671
1049,-37.9704339427172,-5.25915957244449
4554,-37.9684118242086,-5.25974106807196
1050,-37.9704340541911,-5.2590917343427
4555,-37.9684119433608,-5.25966870747764
1051,-37.9704341189642,-5.25905231588293
4556,-37.9684120550645,-5.25960086942029
1052,-37.9704342274633,-5.25898628679697
4557,-37.9684121667667,-5.2595330313628
1053,-37.970434335961,-5.25892025771084
4558,-37.9684122316725,-5.25949361292879
1054,-37.970434442971,-5.25885513313262
4559,-37.9684123403938,-5.25942758388595
1055,-37.9704345618695,-5.25878277248998
4560,-37.9684124491137,-5.25936155484295
1056,-37.9704346733353,-5.25871493438736
4561,-37.9684125563429,-5.25929643030726
1057,-37.9704347847996,-5.25864709628458
4562,-37.9684126754849,-5.25922406971188
1058,-37.9704348495672,-5.25860767782425
4563,-37.968412787179,-5.25915623165356
1059,-37.9704349580569,-5.25854164873733
4564,-37.9684128988716,-5.25908839359509
1060,-37.9704350665453,-5.25847561965025
4565,-37.9684129637718,-5.25904897516051
1061,-37.9704351735462,-5.25841049507108
4566,-37.9684130724838,-5.25898294611671
1062,-37.9704352924345,-5.2583381344274
4567,-37.9684131811944,-5.25891691707275
1063,-37.9704354038907,-5.25827029632379
4568,-37.9684132884144,-5.25885179253613
1064,-37.9704355153455,-5.25820245822004
4569,-37.9684134075462,-5.2587794319397
1065,-37.9704355801075,-5.25816303975913
4570,-37.9684135192307,-5.2587115938804
1066,-37.970435688588,-5.25809701067126
4571,-37.9684136309138,-5.25864375582095
1067,-37.970435797067,-5.25803098158323
4572,-37.9684136958085,-5.2586043373858
1068,-37.9704359040587,-5.25796585700312
4573,-37.9684138045111,-5.25853830834105
1069,-37.9704360229368,-5.25789349635839
4574,-37.9684139132123,-5.25847227929614
1070,-37.9704361343835,-5.2578256582538
4575,-37.9684140204232,-5.25840715475857
1071,-37.9704362458288,-5.25775782014906
4576,-37.9684141395447,-5.2583347941611
1072,-37.9704363105852,-5.2577184016876
4577,-37.9684142512197,-5.25826695610082
1073,-37.9704364190564,-5.25765237259875
4578,-37.9684143628932,-5.25819911804038
1074,-37.9704365275261,-5.25758634350978
4579,-37.9684144277823,-5.25815969960466
1075,-37.9704366345086,-5.25752121892872
4580,-37.9684145364756,-5.25809367055896
1076,-37.9704367533765,-5.25744885828294
4581,-37.9684146451675,-5.25802764151309
1077,-37.9704368648137,-5.25738102017737
4582,-37.9684147523692,-5.25796251697458
1078,-37.9704369762494,-5.25731318207165
4583,-37.9684148714805,-5.25789015637607
1079,-37.9704370410003,-5.25727376360963
4584,-37.9684149831459,-5.2578223183148
1080,-37.9704371494621,-5.25720773451983
4585,-37.9684150948098,-5.25775448025339
1081,-37.9704372579226,-5.25714170542991
4586,-37.9684151596934,-5.2577150618171
1082,-37.9704373648959,-5.2570765808479
4587,-37.9684152683774,-5.25764903277042
1083,-37.9704374837536,-5.25700422020108
4588,-37.96841537706,-5.25758300372362
1084,-37.9704375951812,-5.25693638209453
4589,-37.9684154842524,-5.25751787918415
1085,-37.9704377066073,-5.25686854398784
4590,-37.9684156033536,-5.25744551858459
1086,-37.9704377713527,-5.25682912552524
4591,-37.9684157150094,-5.25737768052235
1087,-37.9704378798052,-5.25676309643449
4592,-37.9684158266637,-5.25730984245996
1088,-37.9704379882564,-5.25669706734361
4593,-37.9684158915417,-5.25727042402311
1089,-37.9704380952206,-5.25663194276066
4594,-37.9684160002164,-5.25720439497548
1090,-37.9704382140681,-5.2565595821128
4595,-37.9684161088897,-5.25713836592773
1091,-37.9704383254861,-5.25649174400527
4596,-37.9684162160729,-5.25707324138732
1092,-37.9704384369027,-5.25642390589759
4597,-37.9684163351639,-5.25700088078671
1093,-37.9704385016425,-5.25638448743443
4598,-37.9684164468101,-5.25693304272349
1094,-37.9704386100857,-5.25631845834272
4599,-37.9684165584549,-5.25686520466011
1095,-37.9704387185276,-5.25625242925089
4600,-37.9684166233273,-5.2568257862227
1096,-37.9704388254826,-5.25618730466701
